coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon Mar 02 21:22:34 +0000 2020,,,,0,1.23459E+18,,,,und,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Llobeti4 @Scrotumm4,https://twitter.com/Air_PorTa/status/1234589943567175680,Sat Sep 14 23:04:17 +0000 2019,1.17301E+18,FALSE,🇪🇸20. Twitch Affiliated. Grinding @playvalorant Inmortal,1234,64,103,1,Granada,PorTa,Air_PorTa,1884,,https://www.twitch.tv/air_porta,FALSE
,Mon Mar 02 21:22:38 +0000 2020,,https://twitter.com/carlcolglazier/status/1234589957223829504/photo/1,https://github.com/CarlColglazier/cheesecake,0,1.23459E+18,,,,en,,FALSE,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Win/loss model calibration for @CheesecakeLive. Not bad!

Brier score of 0.18952042 too.

Code: https://t.co/JfAsnU59ck https://t.co/RQm0jir8Hb",https://twitter.com/carlcolglazier/status/1234589957223829504,Mon Mar 02 20:57:06 +0000 2009,22532536,FALSE,"digital urbanist ‖ 🎓 PhD student @NU_SoC+@NorthwesternCS ‖ CS, synthesizers, capital L liberalism |📺: https://t.co/pbciOdmCCg ‖ 🤓🏳️‍🌈🌐🥑",6612,658,609,12,"Chicago, IL",carl colglazier,carlcolglazier,7025,,https://carlcolglazier.com/,FALSE
,Mon Mar 02 21:22:42 +0000 2020,,,,0,1.23459E+18,,,,en,,,,1207,1.23433E+18,joshtpm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As it improvises its way through a public health crisis, the United States has never been less prepared for a pandemic. https://t.co/vxFBeKMNS5",https://twitter.com/JDLaw15/status/1234589977050304512,Wed Sep 28 19:18:19 +0000 2016,7.81211E+17,FALSE,Dog lover who likes to keep up with politics and reposts important stories and info from verified sources. RT’s ≠ endorsement.,67150,61,293,3,United States,JDLaw,JDLaw15,60330,,,FALSE
,Mon Mar 02 21:22:45 +0000 2020,,,https://www.politico.com/news/2020/03/02/cdc-postpones-coronavirus-briefing-118815,0,1.23459E+18,,,,en,,FALSE,,1822,1.23459E+18,JoyAnnReid,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Hooboy....  https://t.co/x92vFRjBzj,https://twitter.com/pattracy2/status/1234589989050163200,Wed Jun 19 12:02:08 +0000 2013,1530653792,FALSE,"Liberal Democrat
McGovern voter, still trying",14555,527,421,4,North Carolina,🍂🍁Pat🐕Tracy🍁🍂,pattracy2,37093,,,FALSE
,Mon Mar 02 21:22:45 +0000 2020,,,https://www.washingtonpost.com/outlook/2020/03/02/coronavirus-could-hit-us-harder-than-other-wealthy-countries/,0,1.23459E+18,,,,en,,FALSE,,0,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",The coronavirus could hit the U.S. harder than other wealthy countries https://t.co/VuQB8zRPxb,https://twitter.com/ByronLeonard/status/1234589986504282112,Wed Aug 26 14:36:20 +0000 2009,68995672,FALSE,"Freelance business writer (web content, training, video scripts) with a passion for movies, fiction, poetry and for playing blues guitar.",2943,33,86,3,"Oak Park, IL",Byron Leonard,ByronLeonard,4704,,http://byronleonard.com/blog/,FALSE
,Mon Mar 02 21:22:44 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.23412E+18,41776,1.23424E+18,ivieani,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hoes mad https://t.co/lg0KeXwtWQ,https://twitter.com/Chris_EdmondJr/status/1234589983328985088,Sun Jan 23 00:17:01 +0000 2011,241722544,FALSE,,7246,43,121,0,"Los Angeles, CA",JEHOVAHS COLDEST WITNESS©️,Chris_EdmondJr,2422,,,FALSE
,Mon Mar 02 21:22:43 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.23458E+18,10,1.23459E+18,nicholas_bagley,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is *exactly* right. A large enough demand shock when supply can't easily adjust in response will result in some forms of rationing -- and that rationing will probably be both haphazard and unjust. https://t.co/jXzx6ZoRNe,https://twitter.com/jewcoffee/status/1234589978950279168,Thu Mar 19 21:36:09 +0000 2009,25390904,FALSE,"Southern transplant, secular Jew, proud Liberal, anti-authoritarian. A strong civil society requires civil disagreements with zero tolerance for BS.",190606,270,4221,4,"Charleston, SC/Jersey City, NJ",Micah Coffee,jewcoffee,154195,,,FALSE
,Mon Mar 02 21:22:45 +0000 2020,,,,0,1.23459E+18,,,,fr,,,,4776,1.23414E+18,tearjeong,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","La Corée: envoie des alertes automatisée sur tout les téléphones à chaque nouveau cas de Coronavirus, expliquant dans quel quartier etc cette personne est allée afin que ceux qui y on été aussi prennent leurs précautions

La France: Voici du gel antibactérien, 10€ svp",https://twitter.com/davidmontano92/status/1234589990572699648,Thu Oct 22 19:16:12 +0000 2015,4018883913,FALSE,🔴⚪️ | Més que un club,10927,157,500,2,🇨🇴92i,D🛸,davidmontano92,10542,,,FALSE
,Mon Mar 02 21:22:44 +0000 2020,,,,0,1.23459E+18,,,,en,,,,2230,1.23458E+18,SenWarren,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We need to make sure that the Trump administration is effectively responding to the coronavirus outbreak. That’s why I wanted to recap some of the work my office has done over the past few weeks to hold this administration accountable to the American people:,https://twitter.com/AkhavanKayvan/status/1234589985820463104,Wed Sep 24 04:01:34 +0000 2014,2829274999,FALSE,,104873,193,32,5,"Mission Viejo, CA",Kayvan Akhavan,AkhavanKayvan,104589,,,FALSE
,Mon Mar 02 21:22:44 +0000 2020,,,,0,1.23459E+18,,,,en,,,,94,1.2343E+18,seattletimes,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@AnnCurry @NYT @washingtonpost @latimes @WSJ @BostonGlobe @chicagotribune @guardian Thanks for your question. Because of public health and safety concerns, we have removed the paywall on critical stories and resources about the novel coronavirus. To access our coverage, visit https://t.co/lCSKQ2MleR",https://twitter.com/JulieMorr/status/1234589986118225920,Mon Mar 28 16:23:20 +0000 2011,273500775,FALSE,Talking Politics #EMDR Psychotherapist #Resist #Sigma #Integrativehealth and wellness DemCastCA,62205,16315,17805,42,USA ,🌴Julie🌴 Expel Seditionists,JulieMorr,88791,,,FALSE
,Mon Mar 02 21:22:45 +0000 2020,,,,0,1.23459E+18,,,,en,,,,289,1.23458E+18,chrislhayes,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","There are a few things that seem clear from the early data we have on COVID-19
1) it is more transmissable than the flu
2) it has a higher fatality rate
3) the fatality rate goes up *staggeringly fast* for older patients and the immuno-compromised.",https://twitter.com/JoshCopitch/status/1234589988106338304,Wed Jun 15 22:33:27 +0000 2016,7.4321E+17,FALSE,Digital Executive Producer @KSBW + CCABC. Award winning journalist. Formerly @krcr7 and @FOX21news. @UCDavis alum. All thoughts and opinions are my own.,9468,645,506,26,"Monterey, CA",Joshua Copitch,JoshCopitch,3900,,http://www.ksbw.com,FALSE
,Mon Mar 02 21:22:41 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.23457E+18,4995,1.23457E+18,tedlieu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Remember this weekend’s press conference where @realDonaldTrump &amp; @VP Pence touted the great job Trump purportedly did?

Here’s the reality:

NIH expert Dr. Anthony Fauci just said the coronavirus outbreak has “now reached outbreak proportions and likely pandemic proportions.” https://t.co/W3bQhCjVPN",https://twitter.com/OogyCoyote/status/1234589972738392064,Wed Mar 04 14:29:56 +0000 2009,22778856,FALSE,Oogy is my dog,106422,1544,1765,4,away,Oogy Coyote,OogyCoyote,112380,,,FALSE
,Mon Mar 02 21:22:40 +0000 2020,,,,0,1.23459E+18,,,,en,,,,23,1.23281E+18,JRDuquette,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Day 1133: Don’t worry guys, the brain-bereft charm vacuum who thinks HPV is where you go to get your license renewed has pandemics totally under control.  #coronavirus #dumptrump #trumpugraduate #magaisformorons #thedailydon https://t.co/sw7rbxZ3GN",https://twitter.com/OssoffWarnockGA/status/1234589967281725440,Thu Mar 05 06:49:50 +0000 2009,22891682,FALSE,#DeJoyForDeJail,59219,2842,5007,0,Blue America,IndictTFGNow🌈☮️🌊🌹🏳️‍🌈✊🏽,OssoffWarnockGA,66875,,,FALSE
,Mon Mar 02 21:22:44 +0000 2020,,,https://t.co/nWVHbGFzp0,81,1.23459E+18,,,,en,,FALSE,1.23459E+18,70,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Two of a kind👇🏻 https://t.co/nWVHbGFzp0,https://twitter.com/FernandoAmandi/status/1234589983756951552,Wed Jul 29 03:55:54 +0000 2015,3393186119,FALSE,"Advocate for Freedom, Human Rights, Peace through Strength, Equal Justice for All, Law and Order, Education and Animal Rights.",129662,21864,45,152,United States,Fernando Amandi Sr. 🇺🇸,FernandoAmandi,184179,,,FALSE
,Mon Mar 02 21:22:46 +0000 2020,,,https://deadstate.org/christian-pastor-states-that-voted-against-trump-will-not-be-spared-from-coronavirus/,0,1.23459E+18,,,,en,,FALSE,,177,1.23456E+18,realTuckFrumper,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Christian pastor: States that voted against Trump will not be spared from coronavirus https://t.co/65d3M2Jsx6,https://twitter.com/schober_henry/status/1234589990816010240,Fri Jan 12 20:17:06 +0000 2018,9.51911E+17,FALSE,"grandfather to 3 boys. father of 1 and 1, attorney, Vote! Listen to music; it’s good for your soul, Grateful Dead, Phish, and Jackie Greene! 🇺🇸",123827,2097,3782,5,"Philadelphia, PA",abettertomorrow,schober_henry,170323,,,FALSE
,Mon Mar 02 21:22:44 +0000 2020,coronavirus,,https://twitter.com/JackPosobiec/status/1234559971209175041,0,1.23459E+18,,,,en,,FALSE,1.23456E+18,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Probably #coronavirus?! https://t.co/XxF6b1R9Ra,https://twitter.com/realJunto/status/1234589984272896000,Tue Feb 18 17:16:32 +0000 2020,1.22982E+18,FALSE,"A drinkers society: really just full of opinions, comments, and probably everything you don't want to hear.",178,3,75,0,"Pennsylvania, USA",realJunto,realJunto,372,,,FALSE
,Mon Mar 02 21:22:44 +0000 2020,,https://twitter.com/senatorshoshana/status/1234589982712586240/photo/1,,60,1.23459E+18,,,,en,,FALSE,,13,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",This would explain why other planets don't have coronavirus https://t.co/jj0wuALDhX,https://twitter.com/senatorshoshana/status/1234589982712586240,Thu May 07 14:55:30 +0000 2009,38445467,FALSE,"Head digital media @RSI & fellow: Occupational licensing reform, Section 230, SCOTUS, social media regulation. Also in @FedSocRTP. Sewing🧵 #PeakBagger🏔 More⬇️",332578,62106,8952,850,"a 🍍 under the sea, D.C.","Shoshana Weissmann, Sloth Committee Chair 🦥",senatorshoshana,169153,,http://bit.ly/ShoshanasStory,TRUE
,Mon Mar 02 21:22:45 +0000 2020,,,https://twitter.com/nypost/status/1234288662856245248,0,1.23459E+18,,,,en,,FALSE,1.23429E+18,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stay safe babe!!! @kamkam1a https://t.co/hprjaKxvKM,https://twitter.com/nakysu/status/1234589986734985216,Sat Nov 13 23:22:08 +0000 2010,215441024,FALSE,⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀ ㅤㅤㅤㅤㅤㅤㅤㅤ ⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀,173736,680,88,21,𝘪𝘯𝘧𝘫 - she/her 𓆩 ♡ 𓆪,🕸,nakysu,209072,,http://instagram.com/nakysu,FALSE
,Mon Mar 02 21:22:40 +0000 2020,,,,883,1.23459E+18,,,,en,,,,332,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Universal health care?

🇦🇺✔️
🇦🇹✔️
🇧🇪✔️
🇨🇦✔️
🇨🇱✔️
🇨🇿✔️
🇩🇰✔️
🇫🇮✔️
🇫🇷✔️
🇩🇪✔️
🇮🇸✔️
🇮🇹✔️
🇳🇱✔️
🇳🇴✔️
🇵🇱✔️
🇵🇹✔️
🇰🇷✔️
🇪🇸✔️
🇸🇪✔️
🇨🇭✔️
🇬🇧✔️
.
🇺🇸✖️

27M Americans have no health care.

By the way, how does private health insurance 'choice' work with coronavirus? We would like to opt-out.",https://twitter.com/Public_Citizen/status/1234589968783245312,Tue Apr 08 20:07:57 +0000 2008,14335586,FALSE,Public Citizen has been standing up to corporate power and holding government accountable for 50 years. We're people-powered and accept no corporate money.,18811,464358,7490,3959,"Washington, DC",Public Citizen,Public_Citizen,38455,,http://www.citizen.org,TRUE
,Mon Mar 02 21:22:43 +0000 2020,,,,0,1.23459E+18,mehdirhasan,1.23459E+18,130557513,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@mehdirhasan Ugh. Sounds like my son.,https://twitter.com/DebraHendler/status/1234589978585423872,Thu Dec 29 00:13:24 +0000 2016,8.14263E+17,FALSE,❤️Mom of two & Chewie❤️”Humor is just another defense against the universe.” -Mel Brooks,98103,1321,1730,8,New York City,DebraNYC,DebraHendler,14101,,,FALSE
,Mon Mar 02 21:22:42 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.23388E+18,53,1.23389E+18,ChrisLu44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@juliettekayyem Two days ago, the White House made a big deal of appointing Debbie Birx as the Coronavirus Response Coordinator. Was she not at today’s press conference or this Sit Room meeting? https://t.co/IM3OzVq2vw https://t.co/rBf5vB8Vmq",https://twitter.com/upchuck66/status/1234589974504202240,Sat Jan 14 18:59:21 +0000 2017,8.20345E+17,FALSE,"By living who I’m not, I figured out who I am.",218426,1724,2304,11,,belle,upchuck66,440994,,,FALSE
,Mon Mar 02 21:22:44 +0000 2020,,,https://twitter.com/jasminjoestar/status/1234255856926986241,0,1.23459E+18,,,,en,,FALSE,1.23426E+18,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So wash our hands with the antibacterial soap? But don’t use the Purell which is antibacterial, antiviral, and antifungal? hmm... 🤔 interesting. https://t.co/85VeWU4rP3",https://twitter.com/MyLifeAsESS/status/1234589982997798912,Tue Apr 28 23:01:40 +0000 2009,36206445,FALSE,,8966,625,421,32,Where the money resides,F$S❤️ Ess,MyLifeAsESS,50244,,,FALSE
,Mon Mar 02 21:22:44 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.23429E+18,63081,1.23433E+18,SenatorBiaggi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","...so then why are you using a photo of an Asian man in Flushing, Queens? https://t.co/729wbYmb8G",https://twitter.com/ResistMonsters/status/1234589985971544064,Sat Dec 10 22:17:15 +0000 2011,433697321,FALSE,#Resistance #Resist #Kentucky #Lexington. Surviving the Apocalypse. Be a good person.,87920,21307,23238,86,"Lexington, KY",🛡 Tommy J 🌊,ResistMonsters,110942,,,FALSE
,Mon Mar 02 21:22:42 +0000 2020,coronavirus,,,0,1.23459E+18,,,,en,,,1.23427E+18,1254,1.23449E+18,DrDenaGrayson,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In the U.S., individual patients (or their insurance companies, if applicable), must pay for #coronavirus testing, treatment, and in-hospital quarantine.

#COVID19 is a PUBLIC-health threat, which is why I have called for FREE testing for all and FULL healthcare coverage for ALL. https://t.co/6FgGLgOcV9",https://twitter.com/akins_linda/status/1234589977805090816,Mon Mar 18 12:26:29 +0000 2013,1277621821,FALSE,"Wife, mother, grandmother. RESISTING! California - Vote Blue No Matter Who! CA04 - Replace McClintock!!!",67933,333,121,47,"California, USA",Linda Akins,akins_linda,62473,,,FALSE
,Mon Mar 02 21:22:41 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.23412E+18,58391,1.23415E+18,akvsua,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Why does the world so desperately want to see Africa suffer? https://t.co/P3EP723d8G,https://twitter.com/2s_a_party/status/1234589973858390016,Sat Oct 13 20:47:24 +0000 2018,1.05121E+18,FALSE,"ζ⃠Anti-Zoophila, Anti-Pedo",419180,208,3174,2,"Pennsylvania, USA",2's a party but 3 is a crowd,2s_a_party,168332,,,FALSE
,Mon Mar 02 21:22:41 +0000 2020,COVID19,,,0,1.23459E+18,,,,en,,,,22,1.23458E+18,NAESP,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","As @NAESP continues to monitor the spread of #COVID19, we'll be disseminating info and resources to school communities. Here's the latest guidance from @CDCgov for schools WITH COVID-19 identified in their community and schools WITHOUT it identified. https://t.co/oAnDA4FMl7 https://t.co/H7dtmvNM4b",https://twitter.com/ScottJNozik/status/1234589972704817152,Wed Jul 11 16:29:06 +0000 2018,1.01708E+18,FALSE,As an experienced educator (20 years as a school principal) I will be working with state and federal leaders to advocate for common sense educational policy.,4,6,1,1,"Connecticut, USA",NAESP-CAS Federal Relations,ScottJNozik,40,,https://www.naesp.org/federal-relations-network,FALSE
,Mon Mar 02 21:22:44 +0000 2020,nash nafld coronavirus COVID2019,,https://www.hepmag.com/article/people-liver-disease-need-know-new-coronavirus,0,1.23459E+18,,,,en,,FALSE,,1,,,"<a href=""https://cms2.poz.com"" rel=""nofollow"">Hep Auto Tweet</a>",What People With Liver Disease Need to Know About the New C... @LizCancerHealth https://t.co/8JY3EPFA97 #nash #nafld #coronavirus #COVID2019,https://twitter.com/hepatitismag/status/1234589985766027264,Tue Jun 29 12:51:02 +0000 2010,160908420,FALSE,Hep is the go-to online source for educational and social support for people living with hepatitis C/B/A and fatty liver diseases (including NASH).,18,6352,485,176,United States,Hep Magazine,hepatitismag,34597,,http://www.hepmag.com,FALSE
,Mon Mar 02 21:22:44 +0000 2020,,,,0,1.23459E+18,,,,en,,,,11,1.23459E+18,MichaelDeLauzon,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",President Trump is still in that meeting with the Coronavirus task force and pharmaceutical executives.,https://twitter.com/ghostofvangogh1/status/1234589985543606272,Thu Feb 17 02:16:54 +0000 2011,253352891,FALSE,"Rabid advocate of 1A, 2A. Grateful to God for giving us Kentucky Whiskey, bacon, and Lipitor. #MAGA #BackTheBlue",70437,7822,8178,25,"Aurora, Colorado",🇺🇸 Ghost of VanGogh 🥋🇺🇸,ghostofvangogh1,76760,,http://asylum13riots.com,FALSE
,Mon Mar 02 21:22:43 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.23412E+18,58391,1.23415E+18,akvsua,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Why does the world so desperately want to see Africa suffer? https://t.co/P3EP723d8G,https://twitter.com/_paulette05_/status/1234589981689040896,Thu Oct 11 19:53:58 +0000 2018,1.05047E+18,FALSE,,47924,130,131,0,"San Diego, CA",Pau 🎃,_paulette05_,12969,,,FALSE
,Mon Mar 02 21:22:43 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.2331E+18,6,1.23459E+18,jongraywb,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lord have mercy, this is about to be the darkest of all circuses. https://t.co/Y2qHoVkhBy",https://twitter.com/X234Kyle/status/1234589978744643584,Sun May 03 18:13:49 +0000 2015,3184446464,FALSE,"27 years old, San Jose State University alum, ShrunkenHeadMan, fan art hobbyist, He/Him. Huge fan of Sonic The Hedgehog, Kingdom Hearts, Spider-Man, and geekdom",83417,162,454,2,"California, USA",Hero Of Fright XIII,X234Kyle,63418,,,FALSE
,Mon Mar 02 21:22:52 +0000 2020,,,,0,1.23459E+18,,,,en,,,,901,1.23455E+18,LilaGraceRose,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Civil rights champion, Gertrude Stone, fought racial injustice in the 50s

Today she's fighting for life!

""I don’t believe in abortions, and he doesn’t either. You might be killing an Einstein. You might be killing somebody that’s going to find the cure for the coronavirus"" https://t.co/pYKsL5pEor",https://twitter.com/SpeareEd/status/1234590017382703104,Fri Mar 13 14:20:59 +0000 2015,3076934233,FALSE,"Retired Army Officer, native Montanan, married to Suzy, father of two, grandfather of 3. Orthodox Anglican Christian. Blues aficionado. Dachshund lover.",23145,81,66,4,"Virginia, USA",Edwin Cory Speare,SpeareEd,11678,,,FALSE
,Mon Mar 02 21:22:46 +0000 2020,,,https://youtu.be/ED2-qjjFI2c,0,1.23459E+18,,,,en,,TRUE,,14,1.23458E+18,xxxcitizen1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://t.co/FMwivgqzqj
UNMISSABLE INTERVIEW with @_taylorhudak on behalf of @action_4assange",https://twitter.com/susanbenntweet/status/1234589993567428608,Sun Feb 14 18:52:38 +0000 2010,114257552,TRUE,"I love curious people, who dare to take imaginative leaps, who examine the smallest particulars of the past and present to find their vision for the future.",3902,196,110,5,London,Susan Benn,susanbenntweet,5307,,,FALSE
,Mon Mar 02 21:22:50 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.23412E+18,41776,1.23424E+18,ivieani,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hoes mad https://t.co/lg0KeXwtWQ,https://twitter.com/SuzanUniverse/status/1234590008453029888,Wed Jul 12 04:18:06 +0000 2017,8.8499E+17,FALSE,,13609,20,45,0,"Alabama, USA",Mary Neal Miamen,SuzanUniverse,9028,,,FALSE
,Mon Mar 02 21:22:50 +0000 2020,,,,0,1.23459E+18,,,,en,,,,1836,1.23449E+18,kurteichenwald,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Example of why Trump is stupid and evil:

My wife, an MD, tries to explain to a friend who works in retail that COVID-19 spread is serious, that it's important to take precautions.

Friend, a trump fan: It's a hoax! It's not serious! Trump kept it out! I believe our president!",https://twitter.com/Callum_Mac55/status/1234590009744711680,Sat Jan 28 21:23:44 +0000 2017,8.25454E+17,FALSE,"Progressive Party, Veteran, engaged member of the Electorate, HS drop out, NW Steal header, Biker",444686,1131,770,7,"Centralia, WA",Callum McLaren,Callum_Mac55,173348,,,FALSE
,Mon Mar 02 21:22:49 +0000 2020,,,,0,1.23459E+18,,,,en,,,,1429,1.23458E+18,chrislhayes,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I've seen a lot of comparisons of COVID-19 to the flu and I think it's worth talking through why COVID-19 poses a larger systemic risk even though it will almost certainly kill far far fewer people this year than the flu.,https://twitter.com/BRADLEYSUSAN342/status/1234590003289739264,Sun Jan 11 18:02:36 +0000 2015,2975131776,FALSE,"Mom of two, Grandmom of three, gardening, spiritual healing, Francophile",66466,152,744,0,"Makawao, HI",SUSAN BRADLEY,BRADLEYSUSAN342,6296,,,FALSE
,Mon Mar 02 21:22:51 +0000 2020,,,,0,1.23459E+18,britcigar,1.23459E+18,1.12696E+18,pt,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@fetusofbangtan @marte_us VISH KK,https://twitter.com/mprettxfac/status/1234590015700787200,Sat Jan 26 00:55:14 +0000 2019,1.08896E+18,FALSE,and i'll never go home again ~ buzzcut season,6782,232,355,0,ele/elu,sᴀᴛᴜʀɴ 🍼,mprettxfac,7981,,http://tiny.cc/3xx3tz,FALSE
,Mon Mar 02 21:22:46 +0000 2020,,,https://www.politico.com/news/2020/03/02/cdc-postpones-coronavirus-briefing-118815,0,1.23459E+18,,,,en,,FALSE,,1822,1.23459E+18,JoyAnnReid,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hooboy....  https://t.co/x92vFRjBzj,https://twitter.com/_co_li_bri/status/1234589990891311104,Tue Jan 24 17:52:48 +0000 2017,8.23952E+17,FALSE,Left coast Boricua #BlackLivesMatter,81673,457,1262,1,"California, USA",Pa'lante!🇵🇷,_co_li_bri,21775,,,FALSE
,Mon Mar 02 21:22:51 +0000 2020,,,,0,1.23459E+18,,,,en,,,,5280,1.23451E+18,ewarren,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","My new plan for coronavirus response:
1. Ensure every American can get all recommended care for coronavirus for free.
2. Create an emergency paid leave program so people can recover or provide care.
3. Enact at least a $400 billion fiscal stimulus package. https://t.co/MT8zckV84q",https://twitter.com/lexiingram/status/1234590014631079936,Sun May 03 23:43:01 +0000 2009,37535160,FALSE,TV studies academic. Boston University screenwriting MFA student. Forever #TeamWarren. She/her.,142884,781,1571,15,"Monterey, CA",January 6th Actually Happened🗽,lexiingram,36106,,,FALSE
,Mon Mar 02 21:22:47 +0000 2020,,,https://www.vox.com/2020/3/2/21161193/pence-azar-coronavirus-response-meet-the-press-state-of-the-union,0,1.23459E+18,,,,en,,FALSE,,1007,1.23458E+18,atrupar,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pence and Azar’s coronavirus TV tour revealed that their main concern is protecting Trump https://t.co/ztCgFgQOmX,https://twitter.com/sharonmwinner/status/1234589998701146112,Mon Oct 17 00:56:19 +0000 2016,7.87819E+17,FALSE,"CA girl, Stanford anti-war protester, France, OR hippie commune, R.N./mother of Jen, married Russ, AK resident/mother of Brooke & Adam, paralegal/office manager",320113,3617,4471,8,"Anchorage, AK",Sharon M Winner,sharonmwinner,317375,,https://www.winnerlaw.com,FALSE
,Mon Mar 02 21:22:46 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.23412E+18,58391,1.23415E+18,akvsua,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Why does the world so desperately want to see Africa suffer? https://t.co/P3EP723d8G,https://twitter.com/capncorndog/status/1234589993936359424,Sun Jan 26 15:23:57 +0000 2014,2312019624,FALSE,"•lgbtq+🌈 • just chillin, takin my time n growin 🌱 THEY/THEM •",12499,238,1096,3,"Indiana, USA",Chey✨,capncorndog,8669,,,FALSE
,Mon Mar 02 21:22:47 +0000 2020,,,,0,1.23459E+18,,,,en,,,1.2345E+18,114,1.23457E+18,MrDarkWolfe,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Koodoos to the Mayor of NYC. Call 311 if you have concerns over the Coronavirus. Free testing.

Why can't we do this nationally?

#wtpEBRC
#wtp2020
@wtp__2020 
#OneVoice1 https://t.co/y86oop5mFi",https://twitter.com/tenajd/status/1234589998978084864,Sat Feb 05 15:39:24 +0000 2011,247791531,FALSE,Life is what happens to you while you're busy making other plans,90477,3470,4520,41,United States,jan dodge,tenajd,455937,,,FALSE
